days,p,qgas_cum,ws,qgas,temp,pick,extra_step,gcon_period,dt,curr_temp
3294.0,9.083601923612887,501.7727090956304,1,8.212091692600795,0.00372021959060709,1,0,0,3294.0,0.15232929845039925
3315.0,13.10521455517914,501.83019373747857,1,0.4129614429001581,0.0044202929053053725,0,0,0,3315.0,0.15138165723603722
3322.0,15.6102615436286,501.83886592777947,1,0.02449623475864955,0.0009189580495109679,1,0,0,3322.0,0.1510652817362325
3346.0,7.123727815321322,501.8390374014228,1,11.018763831003824,0.00012284408521569194,0,0,0,3346.0,0.14998178045469449
3353.0,12.82408326899155,502.1034877333669,1,0.3936725709751674,0.0036893165055024,1,0,0,3353.0,0.14974753585844078
3376.0,14.38894948396557,502.1062434413637,1,0.16403617737877887,0.0037254886353094586,0,0,0,3376.0,0.14872815267812464
3383.0,8.527616852783241,502.1100162734434,1,10.38728935157122,9.102818680823663e-05,1,0,0,3383.0,0.14842152417186774
3407.0,12.39547264423087,502.1827272989044,1,0.8190309515482584,0.0010675054982177,0,0,0,3407.0,0.14739733704105948
3414.0,8.211373200129799,502.2023840417416,1,10.038624236999512,0.0012895552513153973,1,0,0,3414.0,0.1471008740602598
3437.0,8.94246751338387,502.2726544114006,1,8.270543143883748,0.0012567139230289094,0,0,0,3437.0,0.14613693756513993
3444.0,12.07520471297226,502.4628769037099,1,0.793200887398856,0.003650040111843287,1,0,0,3444.0,0.14589514428098005
3468.0,3.374787470269301,502.4684293099217,1,11.264022533541361,0.002743421937436806,0,0,0,3468.0,0.1448870903431105
3475.0,9.27195211646488,502.7387658507267,1,6.754499204589844,0.003880773070241984,1,0,0,3475.0,0.14467302614408983
3499.0,3.617964316474001,502.7860473451588,1,9.242071671211242,0.004470725844607966,0,0,0,3499.0,0.14369421187343367
3506.0,8.912218434665258,503.0078570652679,1,7.297843795261928,0.003799535052041667,1,0,0,3506.0,0.14347058102260513
3529.0,10.26751390096722,503.0589419718347,1,2.932062993668266,0.0038560201624695313,0,0,0,3529.0,0.14254999772508373
3536.0,15.41365802309124,503.1263794206891,1,0.0002274532470703125,0.0016763265367470193,1,0,0,3536.0,0.1422868720081094
3560.0,12.533480275087,503.1263810128618,1,0.44334391819508867,0.0009538272862578976,0,0,0,3560.0,0.14132763511596846
3567.0,5.556044860469695,503.1370212668985,1,11.948093214503697,0.00015053611263980875,1,0,0,3567.0,0.14105327201202253
3590.0,9.672298550331428,503.2206579194,1,5.353492037950598,0.0013351902702985355,0,0,0,3590.0,0.14017288521431365
3597.0,13.69467611115442,503.34378823627287,1,0.17922799682617188,0.0029334385293319893,1,0,0,3597.0,0.13993433089693047
3621.0,4.085686379550051,503.34504283225067,1,10.488514149622599,0.0017647015455314308,0,0,0,3621.0,0.13900719216576546
3628.0,10.09999818898823,503.59676717184163,1,3.5203800148141045,0.003601983354343565,1,0,0,3628.0,0.1388083702237673
3652.0,13.74993748068928,503.6214098319453,1,0.16878052224222817,0.003936370165432817,0,0,0,3652.0,0.13790290521137227
